Fe1,Fe2,Fe3,Fe4,Fe5,Fe6,Fe7,Fe8,Fe9,Fe10,Fe11,Fe12,Target
14.009980368857072,-10.88326259780288,4.365306629250962,4.986853984709158,2.4350131711466254,-12.367657075751664,0.05421619647838647,-6.505666590851497,-6.805871159883047,2.364852225048492,-4.845747835145847,-4.725184058319306,0.0
12.618823180897325,-18.56727128346088,-0.8252640616423409,-2.9352801711247003,-1.2526818648434308,-10.560306948524246,3.0106098126850265,0.32741940120370244,0.9055379513914812,6.674397070810603,-0.3642328425086672,-4.26177893415626,1.0
12.21063209494308,-26.00480331737081,-5.622614307461599,-6.454565438720247,0.08162364005132718,-6.172827699588919,4.9002687418568165,-0.9855436449890068,-3.6349964948487634,0.8728165741341908,-2.3947198495329762,-4.316653007377502,2.0
13.355268409786332,-14.450084441043687,0.6714833345266646,0.2319936928355865,1.089737011114525,-11.538107339033328,2.880812444898209,-1.1212801995415798,-4.081853520929696,2.1728040038566707,-3.6725938263272737,-6.3594764327361295,3.0
12.582414306972838,-20.048430693992312,0.23661962924484026,-7.352641819982803,-2.6808459111057887,-5.635102387938501,4.440549307522633,-3.257457247841548,-5.421509842421435,-3.2110811075347514,-8.593637218758001,-5.570041943955567,4.0
11.374866831252904,-8.261424944961957,-6.6742035943377935,-3.5372648503803217,-2.0491468596995515,-15.256731797376544,2.372672013716455,-7.319961949882188,-10.607784017138297,1.1513892886311303,-5.078557042606977,-3.6129885763516585,5.0
15.130975382199475,-10.398570168053539,-7.273264077711342,6.7779354253274855,-0.0928718969415628,-22.594124484767146,3.3980764835545267,-6.8099218018375085,-12.59632723270674,2.683210755635737,-4.342237849090751,-3.9073923080619104,6.0
10.447523549548563,-29.54297995968832,-12.8758946221694,-4.500975427233137,0.2070547494051045,-10.310458463735422,5.883562183047383,-1.5028808236482132,-6.723584783006369,-2.6471163048496646,-2.846984255039727,0.6206021319890624,7.0
14.79080521246658,-8.729446041881609,0.22935255343804584,-1.2286100138215417,0.4641050884405523,-11.152055431392826,5.661991540041777,-2.7912870185500958,-9.713887439506225,0.0643425206468953,-3.3841920347501104,-3.268591073849181,8.0
14.021282488826538,-12.026842407564812,-2.8314770758123533,1.72273484736518,0.5540001850153082,-11.666233347633884,6.7436049538133,-5.587467463513899,-8.764579746711204,1.6313639040349586,-7.663068914953993,-4.031754079136614,9.0
13.594420240985038,-12.5800984972601,0.8241866821990945,3.8071136150155014,6.007676884836407,-6.40779642863879,5.677948306871254,-1.2883627921060417,-7.066094213174408,-1.9144085269539624,-5.2325462999193135,-5.18441050365063,0.0
13.86906291581844,-11.603886291950241,4.536822011320451,3.4735700708273094,6.153746382940153,-4.2963786579116725,3.896462101888032,-1.686538490363476,-4.727840018489458,0.5380147862717609,-3.396229335841076,-4.466554752396991,1.0
13.424587646807439,-9.292536435190053,2.24548569234534,-0.4646357114281334,5.067553281187101,-5.4764629942155825,2.5796285182382928,-5.957082896548061,-9.20722052559133,-0.8377703801091584,-3.9584421871540463,-6.509700817030226,2.0
13.306599147180721,-14.524832070107395,-0.7123378831458447,0.1309588713314552,1.3733074271887888,-12.620594511382668,0.12632366657043226,-3.2332073147331046,-5.066624878215217,1.7260220841142448,-2.5395672258457647,-6.269759466835053,3.0
14.025627536740172,-16.122876653047093,0.04764918749436396,-3.078800994634089,-0.8798334399613742,-10.638474670199637,4.140618619125477,0.6612894585501508,-4.513796055349219,1.4896635984337183,-1.6615301250704448,-3.65051491551382,4.0
13.964150921664787,-10.97736300734233,-3.3643321907335197,-1.792444299985287,2.46418327853168,-10.483101698878,2.099056810781982,-0.9803944481826996,-4.536611643747204,-2.0450587812497267,-4.683479720764405,-1.919811403557887,5.0
14.802859080413294,-17.150241079456553,-8.407136663402424,5.866440776793808,6.520557531344457,-13.355827157849305,4.766760809723138,1.5650774655782402,-8.333622606172852,-1.5318631955792443,-0.6123828472237871,-4.033354222162233,6.0
13.294704021449682,-18.6498729863678,-7.045526131828318,0.11778091051218725,4.528652810424767,-10.195437645341338,5.8178341995581615,1.2880089685065381,-7.558383786615479,-2.1167604045531974,-0.5856518727542666,-2.0512980071479787,7.0
13.69566832575591,-13.461042742877078,-1.6933616725488632,0.04602817746148705,4.048275112952087,-5.754454012544921,5.487406416793032,-3.5435668345406004,-7.582651215906838,-0.04700459188709315,-1.9837321930889693,-2.0314014606804163,8.0
13.31799081431747,-13.770587222729334,-3.272811084139581,-2.9813125432630248,0.33739544841564656,-11.344719164313569,1.4239607685666436,-6.415630028555949,-7.1981065839162826,3.3950824446503596,-1.154909072985898,-3.0990603741210254,9.0
11.607207076584967,-15.085060548314464,-3.4984057737331233,-0.38126048322372497,2.0366205695885933,-10.220357076098413,0.6647319423870564,-2.1088217611947275,-2.23486042840749,2.5858582365345995,-1.0515126864782571,-3.4521382328721715,0.0
11.096071236223807,-19.43808441238398,-1.2627086547673574,-4.169242369417293,-1.0196180900272935,-10.687514046981377,-0.5735045545261637,1.276308827850301,2.098048333551161,3.4240795096621732,-1.152300215206173,-4.110885483451387,1.0
11.40879138267756,-18.40593544653999,-4.671450870354544,-3.2463918110775714,2.6679389407195755,-4.92804002513518,4.4484463674141255,-0.8986164920578235,-2.559405417620253,-0.011412936524073422,-2.6381841591953874,-1.8351133483632465,2.0
11.6086284894785,-19.125146111104684,-4.526830377452223,-4.314111211234511,-1.3735829246263271,-13.639537007812915,-1.7025891213731104,-0.9980248711604184,-0.06667197818951084,4.256682179278174,0.07420672049787393,-2.1968669295551115,3.0
11.184741444034836,-18.151949711205386,-5.504866866349063,-3.675987397474435,0.652492645805153,-10.78159331632892,1.3964469825685173,0.2994491940548743,-2.2164235926968208,0.7412565444522412,-0.4100562345957598,-0.9491620945878544,4.0
12.707274202993753,-18.698031218923585,-8.026409668279586,-3.313807560126043,2.516857373326281,-11.902656829133832,2.6860037648488406,2.5676624439129854,-2.0263767117949425,0.8694221267184576,-0.461104944976826,-2.4320898392589823,5.0
14.947117954841056,-20.792074824201947,-13.606082570555413,8.341539184791344,6.100686532588113,-14.075503057328534,8.616903016729056,0.24690240475983685,-4.320564876779506,4.545808360477656,-1.800454272837661,-0.7206384068388525,6.0
11.663492997735018,-20.101036835733627,-12.62755398619215,-4.4063335781859765,2.0097905910080374,-10.839299527940456,4.785598934879175,-3.469143446549638,-9.086316552184009,-0.043497669918911866,-0.8166396065667959,-1.1264563593353798,7.0
12.630213991095465,-25.305290821321808,-3.2739785225125706,-4.302276984947028,0.7539314119084014,-6.745589058507494,2.6408027847627,-1.5708605221060534,-3.9164139881956537,0.22294457771378196,-1.5710621558908018,-3.504691377053585,8.0
12.9299699444624,-15.010523612112465,-7.465715901001003,-0.3547819389846815,2.9643080915035136,-10.30172070221846,5.895502838143813,-0.12611789696441056,-1.7374262854918134,5.568714310721215,-1.2751224604083622,-0.681369489033598,9.0
11.216324222170472,-20.79532234349243,-4.814442317995061,-2.5069381358811564,-1.9193632446482165,-11.812833642494507,1.191858237619725,-2.1180394299357865,-1.1164739609212662,3.039163007461455,-2.547168633891791,-1.2975639405505173,0.0
17.152827886942713,-36.90094121751254,-3.587149011827412,-8.903591345906856,-4.082157577596644,-8.491849989558203,-2.0043575344210907,-0.8980270510082653,0.08647635719283889,-1.3182256367956864,-0.4214584837312047,-1.5577363881884547,1.0
17.31789504574637,-37.453521184672304,-4.517604035527151,-9.385527399598033,-3.67520622672264,-7.323695422575524,-0.8581754422720251,0.7626332392423647,1.2473238149109251,-0.5894565735517161,0.38760815975665397,-1.1070555489686011,2.0
10.866970554120114,-21.7131507207048,-4.589904334634691,-5.482254272784842,-2.927774412730372,-13.677707349525685,0.2826785918273996,-0.13339761878925718,-0.7076119606049549,3.229614227803652,-1.3312072686591157,-4.274339866388619,3.0
10.309160257701713,-24.6338272190136,-6.582529528224442,-6.8735420921606085,-3.4895641606361822,-10.495463096119806,2.8582662204151488,0.4271521899473267,-1.6225522252806144,0.8673486024005552,-1.763773992890527,-0.7173871855440686,4.0
12.936973475202384,-24.380385261398157,-6.376042150956218,-3.0295732510154414,0.7497626835452431,-10.307620277936103,1.4967126118521543,0.32400118579653964,-2.448474387085819,-0.42212611051683735,-2.8836731055346245,-2.7776562290804234,5.0
14.342829147080955,-25.532745170151912,-15.355964913998324,2.1590750160909082,3.0299100365200986,-15.566479192068016,5.983106800679679,0.6833214187906371,-5.708094144640661,1.9517280571702285,-1.2928714018193128,-1.6178087641173662,6.0
12.693721721884534,-18.57234059318104,-6.326539955236979,-1.6715776143415908,0.9203841026147652,-12.035957677996132,5.256831101891964,0.3302609884106757,-7.993491594079299,-2.7368402454983127,-2.751995470476788,-1.39934613194066,7.0
12.335039821215851,-18.52791621629102,-7.1873268689492225,-3.2599870857318733,4.652103151852051,-6.292531970413983,1.9508629022582191,-4.870344925056141,-9.71108096790841,-5.5489058241062335,-3.3734671748478684,-0.3088592218165156,8.0
12.736422488988069,-19.889327811125103,-6.929069899056477,-0.108229499875837,3.0610960076490668,-9.618484023000821,4.2251334483205625,-2.6683690822567327,-4.010355542241686,2.6870943361482342,-3.3653158981683653,-2.380727175868824,9.0
11.852943307959373,-20.919129192729482,-2.343376183232877,-1.3323855047601791,-0.6155596122449146,-12.216552720934914,-0.7262816923521225,-1.833518307219556,-0.9524550476192972,3.192132879755565,-1.6884985136328214,-2.6797630628469102,0.0
10.448492574086636,-22.85940693455289,-4.327810441985331,-5.013640427963402,-2.0328229813156797,-12.253456008330625,0.5541699953390753,0.3968913611007884,1.4476787122107422,4.600420319234587,-0.9324622783483392,-3.6037791443051033,1.0
10.858417263572251,-23.99739115993155,-5.221126963131434,-5.49830031417569,0.4490439769999297,-7.647941849577447,2.2090882823365354,-1.3804756642011933,-3.117096300105627,0.06516788420887636,-1.2392798974186925,-1.7170525892360962,2.0
11.185792082534732,-18.303929430853966,-4.107938632559759,-2.8933335007423016,-0.4569862540880104,-13.160667422029276,-3.730706781723669,-2.12079477705525,0.6970117679658719,3.8671149530590534,-1.7427591033982115,-6.223361148726053,3.0
11.039593983793656,-23.882403336425266,-5.449944998211306,-5.255192506118419,-0.7854792274099758,-10.115885697057287,1.6124001848416778,0.4802553498692948,-2.2137970682881694,0.01734379817765854,-1.5011863482497858,-3.0322355388240667,4.0
11.965911121000747,-23.64257534899992,-7.815950828380383,-3.750099463086874,3.2326474999960886,-10.297197538440392,1.340806831556977,3.41129255935503,0.07840683456169477,1.3059800898873506,0.3510804141442809,-1.0397458475731955,5.0
13.965956175324495,-25.364273848208853,-14.449097604215007,-0.3919666643132464,5.152059269060579,-14.442761371436616,3.3832275323697694,4.833887136171359,-3.749158524963704,0.4503657019884472,1.1625596553094537,-2.9065681574841817,6.0
11.803998288799221,-23.335724588862465,-11.399640217413895,-4.8595543891042565,1.44293541671473,-11.501279298088619,4.090049952035558,4.3457938969074394,-3.51555418273908,-3.2925268565522274,-0.25602271079421624,1.054211171337196,7.0
12.499334760443876,-23.925483611620184,-5.7622449835781016,-5.148816160546484,1.3695083292336834,-7.497816453574225,3.3849712002631924,0.16145457764535026,-4.088700372761338,-1.873277051781186,-1.7659868264141216,-1.2576405477416523,8.0
12.427889357064464,-23.396653920061503,-7.5753256380229494,-3.5184001926166584,0.7917999574103747,-9.537318108445595,4.882494711841964,1.4785745926634164,-0.5364917751966407,2.8235507289250728,-2.6744198211713064,-2.996914575895332,9.0
11.77399727809758,-23.94173891672241,-2.7183536476930708,-3.439194855742386,0.02273317855580086,-9.98617048841284,-0.4179289515856264,-1.3224787286501491,-1.5168956814642678,1.8103443734586693,-0.8422914813104532,-3.1951804564370763,0.0
11.245404432256512,-20.676386088194523,-3.5756377303267515,-7.113546157121752,-3.043685112496948,-12.839262613122685,-1.811466682613944,-1.6304459783992569,-0.2427692301155284,2.959915965217212,-2.4532310838172897,-3.145733745362575,1.0
11.846751047420454,-25.26462120588301,-4.766439239042341,-6.221148510777723,0.07042804290525524,-7.004468866089723,1.9322939032393187,-0.038988330049538784,-0.49682686621395095,0.741645366848428,-3.6963548836359807,-4.4814674850147656,2.0
11.235395452918317,-19.89870696802855,-2.6048900214548625,-4.4417832589925865,-0.35559485299924937,-12.976737954797425,-2.8496461580841204,-0.9648583407117558,-1.1205110191038457,1.6193751021885936,-1.1698961790553617,-3.1147441178537085,3.0
13.017987196381542,-18.939495295089973,-4.074442990852418,-3.2852540105919457,0.8842877896873821,-9.748331293597467,1.82305400579074,1.7666510118091123,-0.795200155005229,1.697861874467179,-0.09478577415122452,-1.5688785966079688,4.0
13.603884817956487,-19.95024882457382,-4.111791091611353,-2.1473689100437823,1.15001776201105,-11.305337373747005,-1.268795072875123,-1.5013488377293145,-1.863658298631917,-0.32381600290550155,-2.12356716650017,-3.660541617763713,5.0
13.534167920797238,-25.87686961585667,-10.523611891159524,1.7894173404107776,4.4153050507058085,-15.173323600013127,2.0440833916421743,1.8530339492007328,-5.732661582748419,0.17499012246516815,0.19893402432809984,-3.8603788415222775,6.0
11.45222435755938,-23.83979670692866,-10.381999636501483,-6.8579830031364075,1.0904445115880572,-10.256549193421202,3.640951879745266,1.0984654052903122,-5.332034118135214,-2.42474364594175,-0.7804656860199838,-1.1217029327808474,7.0
12.116041141356082,-22.933994663527695,-4.76981961466592,-3.9300639565461184,1.6358333295445908,-7.44893781245249,2.410814172671307,0.14294446235215166,-2.1497499871415955,-1.3625209967539031,-3.624464062797113,-1.95788497575412,8.0
11.690081643942303,-23.83550181746984,-5.955929964284872,-3.918893859910248,-0.9018858675974216,-10.054391440448006,3.1265864591377737,-1.6329116954715106,-1.7409113605683986,1.9957518223419588,-4.038117104745742,-2.378180486977292,9.0
11.649247552808239,-22.233672767247313,-3.3294159579678766,-5.8784891446772285,-0.4269771665241124,-8.385456334935371,-0.8478376480586839,-2.172170972600783,-2.2389566762641744,0.004981698311044372,-2.178703132189018,-3.4328630616398845,0.0
10.972139476313682,-20.510837353590922,-2.967237940394143,-6.476398254769436,-4.036158942960006,-13.274417123958669,-0.29217866744930604,2.387621464688631,2.7269042053796086,4.650562780465495,-0.7032355452275254,-3.299846863142861,1.0
10.693230673754053,-21.30274997891509,-3.565109272802117,-4.399981974240137,0.4182912018150847,-8.439246626908673,1.3223100788681343,-2.050320573914944,-3.5542260437039,-1.9298496085298464,-6.401434284304348,-5.1881949529719575,2.0
11.24630204254718,-20.064147661827427,-4.526248041168903,-5.204136035420312,-3.2376127390100007,-14.697951128845204,-0.9625219233030748,0.7009272747085332,1.0545041573899905,5.308294759662303,1.4673635555148228,-4.025925124853727,3.0
11.146026561098335,-20.58915842804616,-7.024871273823358,-5.594662563814612,-0.15685219620646895,-11.346342709066837,3.306502339160424,4.1580494358803985,0.8912507982814484,2.6827230682955565,0.2745134927909205,-1.6272047031808183,4.0
12.381036309590652,-19.57585575467445,-5.24816090465664,-4.823486525875988,-0.4671128746922694,-12.989036158424904,-1.1329989116894013,-0.1243854744468872,-4.191373863388668,-3.1023699821945754,-3.0805333220843125,-1.1300677137743833,5.0
13.600000980409494,-17.41789373815345,-9.48690150293339,3.4249088460051205,3.7671477227219015,-16.49548460755745,1.9338840351108288,-1.4498571709828774,-8.824810482022771,-2.9112990586733614,-4.727318730412038,-4.723944247597733,6.0
10.55032918817489,-36.6899752742556,-5.199839426593207,-7.907601475057754,-3.1554535540987567,-8.163725998959514,-0.03127848943017167,0.7049423204269021,0.4161801163502647,-0.3547093726756609,0.6278369877925377,-1.1105080312097595,7.0
11.140840258612585,-17.50142754899497,-2.5619033602711334,-3.2078946369704084,2.3327183103527225,-7.1988201195556965,-0.2558573776157954,-2.521556936732686,-1.8588011208377282,1.1073739302838974,-1.1946845423101349,-2.169879387663651,8.0
12.4245091309867,-16.770122216923568,-5.5408831705458965,-1.888966121343877,1.4808714830226437,-11.475033554707535,1.0332741643627648,-3.6049245793929146,-5.826368060416452,0.2594372264793827,-4.9555084852276865,-4.483492926884488,9.0
11.202037819741461,-18.399000259829744,-3.0024203439765684,-2.3076957835707583,0.20939207628807832,-12.465895170404803,-1.5751948860198033,-2.352747068831684,-2.8005278738639525,1.7948950360965303,-3.249889130413113,-5.196091704318722,0.0
10.750099084272463,-12.521294249854707,-1.5192609706623792,-0.9858396787098748,-0.3781787444918272,-11.816059635685859,3.116469408222512,1.3632060684271057,-0.4688069560971328,3.8289734477343154,-2.748199459528861,-4.966932785620643,1.0
11.099697929905608,-23.581452717826142,-5.886043764685702,-6.728069093268965,-0.16558513346893172,-7.438539775116157,1.4119395626228068,-0.9499185843259852,-1.3543613065104008,0.4908331454309858,-2.12734483917049,-2.287347893009836,2.0
11.600684385368226,-18.168461165956113,-3.180704923096304,-3.5410708690121004,-1.959032963373404,-13.342568350075688,-0.18804260260188266,-0.392330055295381,-0.9571513362280116,3.055795210034585,-1.2282746334054169,-3.7294317857809753,3.0
11.114327075031037,-20.10970365211729,-8.597991298215714,-6.393015863755671,1.1723517509728567,-9.311352987998768,2.5452929060725094,0.9994664205147152,-2.747031856263885,-0.10483125125793824,-0.347272465648932,0.9213177244892964,4.0
12.79525125676689,-20.95468332338321,-4.586023675763955,-1.858088389867377,2.0231982005323963,-11.264710144521015,1.2235154232367915,1.5518617830788124,-0.8754819251430981,0.7474057582528899,-5.003306934849717,-6.640820592500058,5.0
14.401756847546885,-19.92929616572112,-12.52625502804701,1.3186638561129476,5.177507329504598,-13.04619230200518,3.8886822541747343,-0.573252591450343,-9.045541499740095,-0.9804743225382674,-0.1407845399922206,-1.5455544272940165,6.0
11.63855382049438,-22.326187144937524,-4.614620527343268,-3.5328077107918436,-1.2257647437645756,-10.972761753460851,3.954830795612976,0.0748936633646795,-5.08621699570242,-0.019414198697355427,-1.0187134553816122,-1.3788939215772014,7.0
13.305820726364953,-16.889418636306633,-4.442872560366141,-2.4484025595071635,3.8370116609167035,-7.160845596310698,1.6554034402295368,-4.409353359441167,-6.534899112659588,-1.7274391270029004,-4.055106054916898,-2.542928456102952,8.0
11.277025389046054,-21.8680748080127,-10.000440894582072,-5.651081168067112,-0.520174515188501,-10.12886853393936,2.9250867860633107,-1.5363441775802051,-3.0137897466898136,-0.21633082689623565,-4.950556211567731,-4.559100964112711,9.0
11.792708824516428,-22.104426002306685,-4.286138941473848,-3.414861131700954,-1.1249960759118791,-11.270295994592507,1.3455822042172525,-1.4946998204394075,-1.6509221960401816,3.3791272505049403,-1.2224125870018785,-2.8498618820063952,0.0
10.340963674909974,-23.43076218725416,-6.329154964437596,-7.440479070384924,-1.8847614662428631,-11.639524333037302,-0.9245182310797292,0.5050366337488841,1.0331587613735085,3.355739957389964,-0.3824084351137012,-4.151031815242576,1.0
11.883864560736045,-22.230878305327426,-5.519460654630736,-5.4528896415902315,-0.23964313540610346,-7.518331684040223,3.2222851637551595,-0.3924527892360719,-0.9284731782883668,1.4843859638397126,-3.2674815084817137,-3.7424271364485686,2.0
11.15062915358012,-23.180813338948077,-4.72364495018257,-6.2757339016863005,-4.074058404673649,-15.317353055797968,-2.4300394724505683,-0.3374445792966512,0.3749887590341101,4.3990285347794185,0.4691069140989157,-4.075471240100163,3.0
10.808621091140296,-25.243825489513487,-6.787845643695142,-7.43660389450921,-2.188647051966154,-10.76398931278653,-0.33551983015050085,-1.817522259827776,-2.9515258840373195,0.09117374075057154,-1.0475819060910094,-1.1025102644230091,4.0
12.407080643973286,-23.060527829055772,-8.954354971305381,-5.908766915261243,-2.111487697157085,-12.482789340501867,3.2861418631650388,-0.06302829155130413,-2.3383516444964574,1.8101468101040399,-2.1171923054411943,-1.4245213486356267,5.0
13.92360395001971,-19.705231074680306,-11.936231193657315,1.5112856998109343,5.3953442499387965,-12.678514154259878,5.539882936949297,0.7801246218285224,-8.388892791384528,-1.365642095010748,-2.333107388110913,-4.161720118090823,6.0
11.302278264680295,-20.23838994800707,-5.6569932955454085,-3.2854753781712267,1.0771353150652558,-9.97770825971817,5.366161534153192,2.3022275717417733,-1.9552664055105449,2.6793873718081955,0.6013910152852582,-0.06475951468631852,7.0
12.852169994727682,-21.724800535902165,-3.740232185485834,-3.0842836074196205,1.510907052066417,-7.542212178311843,2.260047535906898,-0.3618668151525299,-2.1516636877026247,1.1236260414270327,-0.930558317902925,-3.384569009473913,8.0
11.655410207829776,-25.21656174906725,-7.802582579686222,-4.471352594880019,0.8887161730007072,-9.583974396646019,3.1007193157130013,-0.4632506204101104,-2.2082959815145062,4.374440704042041,-1.34885046409639,-3.9910560993748696,9.0
11.011149352853408,-18.277694648215526,-3.5024791316555275,-2.86199209566336,-0.5682563765713818,-11.887638931878419,-0.3998867368147336,-3.438971473313245,-3.9204359276545846,1.496445746229252,-3.4453646887521727,-3.0281309286412377,0.0
10.362084895406186,-25.253191185644315,-4.590036783431193,-6.9493965763214325,-3.2303667316341804,-12.114955528967895,-2.0055899486171564,0.8109003834132708,1.8859225335764016,2.5088047528510717,-0.4727923627232456,-2.9217901422956936,1.0
11.116188609866498,-23.48993457192407,-3.944502611019177,-5.072538725762617,0.5005997132487416,-6.3899994893399725,2.2192827917940856,-2.810977807477482,-2.7046177133915017,0.8796961282733577,-3.3109916791949705,-3.8203586703710966,2.0
9.877286580928633,-24.36142295595057,-4.729948507349336,-6.5176976961155475,-3.607186727288338,-13.985664248073785,-1.6492171855760875,0.5980374449867314,1.6516929653085903,4.90750887773249,0.22351658270543973,-2.368091088839925,3.0
10.754898822727847,-25.63694977768559,-7.927827948103237,-7.942793475620662,-3.105798394681861,-10.123469792259758,2.9235095946864784,1.3052442606112262,0.7441979542040705,3.2340546519690343,-0.2999662965536081,0.14035107025530022,4.0
12.737339708334513,-27.714354512272624,-8.926492873217722,-4.62124656240402,0.2807167205558901,-9.83855237935166,2.6177897855274708,-0.4115257203388492,-0.5337952759609664,3.1655490008720184,-0.15044886209169034,-1.2344270412946812,5.0
13.208130073579404,-26.849230595952605,-13.481167035224695,2.6454821930048045,1.2907032003142913,-13.501490140550713,6.6051555810263824,-0.8218878329184582,-4.716716853508321,5.102735336844835,0.6706570908676246,-2.5996655060417995,6.0
12.034389738533342,-22.087342254952787,-9.143647833739081,-3.0816879944625435,0.2521261772179925,-10.72812738946216,4.344849587334608,-2.3571686515141734,-7.3969962800240925,-0.8854097968069736,-0.8338402545005692,0.3783231141136607,7.0
12.547721124398505,-15.968561423221846,-5.975546054467102,-3.586919535802936,3.710532960484305,-6.0084459829903984,1.7491808074090782,-4.8841673873488745,-6.9314887915039245,-1.8977915667823109,-4.298899458150329,-3.5061534853086136,8.0
11.46024961320192,-20.824685591663748,-9.78542935282349,-5.950494438433776,-1.2544892502854532,-12.089728991851851,2.673605823117168,-2.6156694103069262,-2.9086845830515835,3.0253544382823185,-3.8655651773355726,-1.575195361921678,9.0
11.627920340039818,-20.161791036033065,-4.00055726766716,-2.586741381597393,-0.599172173935014,-12.520358486710224,-1.401510572182677,-4.793370253676751,-3.2449420547959056,3.5438060628886388,-2.9458722962931043,-3.9482520681288658,0.0
9.911160544196653,-25.9638116078703,-3.5063660501363194,-5.556465705321228,-2.3969435843556406,-12.504048390706215,-2.6888191327067945,0.007968029162642457,2.6678579413549217,2.915039292069991,-2.636166634157474,-3.8757232812101328,1.0
10.781612347369975,-21.137060393993107,-3.7724105186317884,-4.040230120919678,0.6749205015985943,-8.048707817743061,1.0244600028643485,-3.476648089381667,-4.357569578575273,-0.8405449346972999,-3.8211216744734533,-3.00800073954212,2.0
10.175211789223008,-22.929310805191776,-6.5944743823522725,-7.09470999767155,-3.237225104399984,-13.933695642202675,-1.577132085848355,1.875964177283309,3.2508753466928844,5.87666293036345,2.9951792408469333,-2.0145008292843043,3.0
10.362035127741796,-20.441460755769857,-8.585019562083566,-5.2834303471909205,0.7850815014309505,-10.370146769187345,1.1675666262822832,-0.7562903152417607,-2.3014767139303016,1.5532514543742308,1.7142179693997197,-0.0315192648740658,4.0
12.112575699592044,-22.606800462890078,-5.500384278457222,-3.3311569964554613,0.4432597453908097,-9.373211352981082,3.431457074370085,2.2417485514659643,0.8357321281214791,3.826449513793433,1.099055924448673,-0.7519378965722388,5.0
